Version	ATC-Code	ATC-Bedeutung	DDD-Info
2025	A06AB06	Sennoside	
2025	A06AB07	Cascara	
2025	A06AB08	Natriumpicosulfat	5 mg O; 2,5 mg O Kinder DDD 
2025	A06AB09	Bisoxatin	0,12 g O
2025	A06AB10	Koloquinthen	0,3 g O Droge 
2025	A06AB13	Aloe	
2025	A06AB20	Kontaktlaxanzien in Kombination	
2025	A06AB30	Kontaktlaxanzien in Kombination mit Belladonna-Alkaloiden	
2025	A06AB52	Bisacodyl, Kombinationen	
2025	A06AB53	Dantron, Kombinationen	
2025	A06AB56	Sennoside, Kombinationen	
2025	A06AB57	Cascara, Kombinationen	
2025	A06AB58	Natriumpicosulfat, Kombinationen	
2025	A06AB59	Bisoxatin, Kombinationen	
2025	A06AB60	Koloquinthen, Kombinationen	
2025	A06AB63	Aloe, Kombinationen	
2025	A06AC  	Quellmittel	
2025	A06AC01	Ispaghula (Flohsamen)	7 g O
2025	A06AC02	Ethulose	3 g O
2025	A06AC03	Sterculia	8 g O
2025	A06AC05	Leinsamen	
2025	A06AC06	Methylcellulose	2 g O
2025	A06AC07	Triticum (Weizenkleie)	10 g O
2025	A06AC08	Polycarbophil-Calcium	2,5 g O
2025	A06AC51	Ispaghula, Kombinationen	
2025	A06AC53	Sterculia, Kombinationen	
2025	A06AC55	Leinsamen, Kombinationen	
2025	A06AC59	Bassorin, Kombinationen	
2025	A06AD  	Osmotisch wirkende Laxanzien	
2025	A06AD01	Magnesiumcarbonat	7 g O
2025	A06AD02	Magnesiumoxid	7 g O
2025	A06AD03	Magnesiumperoxid	
2025	A06AD04	Magnesiumsulfat	7 g O
2025	A06AD10	Mineralsalze in Kombination	
2025	A06AD11	Lactulose	6,7 g O; 12,5 g O 
2025	A06AD12	Lactitol	10 g O
2025	A06AD13	Natriumsulfat	
2025	A06AD14	Pentaerythrityl	
2025	A06AD15	Macrogol	10 g O
2025	A06AD16	Mannitol	
2025	A06AD17	Natriumphosphat	50 g O
2025	A06AD18	Sorbitol	10 g O
2025	A06AD19	Magnesiumcitrat	
2025	A06AD21	Natriumtartrat	
2025	A06AD61	Lactulose, Kombinationen	
2025	A06AD65	Macrogol, Kombinationen	Standarddosis: 2 DE O 
2025	A06AG  	Klysmen	
2025	A06AG01	Natriumphosphat	Standarddosis: 1 DE R 
2025	A06AG02	Bisacodyl	Standarddosis: 1 DE R 
2025	A06AG03	Dantron, inkl. Kombinationen	Standarddosis: 1 DE R 
2025	A06AG04	Glycerol	Standarddosis: 1 DE R 
2025	A06AG06	Öl	Standarddosis: 1 DE R 
2025	A06AG07	Sorbitol	Standarddosis: 1 DE R 
2025	A06AG10	Docusat-Natrium, inkl. Kombinationen	Standarddosis: 1 DE R 
2025	A06AG11	Natriumlaurylsulfoacetat, inkl. Kombinationen	Standarddosis: 1 DE R 
2025	A06AG20	Kombinationen	Standarddosis: 1 DE R 
2025	A06AH  	Periphere Opioidrezeptorantagonisten	
2025	A06AH01	Methylnaltrexonbromid	6 mg P
2025	A06AH02	Alvimopan	
2025	A06AH03	Naloxegol	25 mg O
2025	A06AH04	Naloxon	
2025	A06AH05	Naldemedin	0,2 mg O
2025	A06AX  	Andere Mittel gegen Obstipation	
2025	A06AX01	Glycerol	2 g R 
2025	A06AX02	Kohlendioxid freisetzende Mittel	
2025	A06AX03	Lubiproston	
2025	A06AX04	Linaclotid	0,29 mg O
2025	A06AX05	Prucaloprid	2 mg O
2025	A06AX06	Tegaserod	12 mg O
2025	A06AX07	Plecanatid	3 mg O
2025	A06AX08	Tenapanor	
2025	A06AX09	Elobixibat	
2025	A07    	ANTIDIARRHOIKA UND INTESTINALE ANTIPHLOGISTIKA/ANTIINFEKTIVA	
2025	A07A   	INTESTINALE ANTIINFEKTIVA	
2025	A07AA  	Antibiotika	
2025	A07AA01	Neomycin	5 g O
2025	A07AA02	Nystatin	1,5 MIO E O
2025	A07AA03	Natamycin	0,3 g O
2025	A07AA04	Streptomycin	
2025	A07AA05	Polymyxin B	3 MIO E O
2025	A07AA06	Paromomycin	3 g O
2025	A07AA07	Amphotericin B	0,4 g O
2025	A07AA08	Kanamycin	3 g O
2025	A07AA09	Vancomycin	2 g O
2025	A07AA10	Colistin	9 MIO E O
2025	A07AA11	Rifaximin	0,6 g O
2025	A07AA12	Fidaxomicin	0,4 g O
2025	A07AA13	Rifamycin	0,8 g O als Natriumsalz
2025	A07AA51	Neomycin, Kombinationen	
2025	A07AA54	Streptomycin, Kombinationen	
2025	A07AB  	Sulfonamide	
2025	A07AB02	Phthalylsulfathiazol	9 g O
2025	A07AB03	Sulfaguanidin	4 g O
2025	A07AB04	Succinylsulfathiazol	
2025	A07AB06	Sulfaguanol	
2025	A07AB50	Andere Sulfonamide, Kombinationen	
2025	A07AC  	Imidazol-Derivate	
2025	A07AC01	Miconazol	1 g O
2025	A07AX  	Andere intestinale Antiinfektiva	
2025	A07AX01	Broxychinolin	
2025	A07AX02	Acetarsol	
2025	A07AX03	Nifuroxazid	0,6 g O
2025	A07AX04	Nifurzid	
2025	A07AX05	Dichlorchinolinol	
2025	A07AX06	Furazolidon	
2025	A07AX07	Ethacridinlactat	
2025	A07AX51	Broxychinolin, Kombinationen	
2025	A07AX55	Dichlorchinolinol, Kombinationen	
2025	A07B   	INTESTINALE ADSORBENZIEN	
2025	A07BA  	Kohle-haltige Zubereitungen	
2025	A07BA01	Medizinische Kohle	5 g O
2025	A07BA51	Medizinische Kohle, Kombinationen	
2025	A07BB  	Bismut-haltige Zubereitungen	
2025	A07BB51	Bismut, Kombinationen	
2025	A07BC  	Andere intestinale Adsorbenzien	
2025	A07BC01	Pektin	
2025	A07BC02	Kaolin	
2025	A07BC03	Crospovidon	
2025	A07BC04	Attapulgit	
2025	A07BC05	Diosmectit	9 g O
2025	A07BC07	Siliciumdioxid	
2025	A07BC08	Huminsäuren	
2025	A07BC30	Kombinationen	
2025	A07BC51	Pektin, Kombinationen	
2025	A07BC54	Attapulgit, Kombinationen	
2025	A07BC55	Diosmectit, Kombinationen	
2025	A07BP  	Pflanzliche Adsorbenzien	
2025	A07BP02	Kaffeekohle	
2025	A07BP51	Johannisbrotfruchtmehl, Kombinationen	
2025	A07C   	ELEKTROLYTE MIT KOHLENHYDRATEN	
2025	A07CA  	Elektrolyte zur oralen Rehydrierung	
2025	A07CA50	Elektrolyte zur oralen Rehydrierung, Kombinationen	
2025	A07D   	MOTILITÄTSHEMMER	
2025	A07DA  	Motilitätshemmer	
2025	A07DA01	Diphenoxylat	15 mg O
2025	A07DA02	Opium	0,1 g O; 1 g O 
2025	A07DA03	Loperamid	10 mg O; 3,5 mg O Kinder DDD 
2025	A07DA04	Difenoxin	
2025	A07DA05	Loperamidoxid	5 mg O
2025	A07DA06	Eluxadolin	0,2 g O
2025	A07DA51	Diphenoxylat, Kombinationen	
2025	A07DA52	Morphin, Kombinationen	
2025	A07DA53	Loperamid, Kombinationen	
2025	A07DA54	Difenoxin, Kombinationen	
2025	A07E   	INTESTINALE ANTIPHLOGISTIKA	
2025	A07EA  	Corticosteroide mit lokaler Wirkung	
2025	A07EA01	Prednisolon	
2025	A07EA02	Hydrocortison	
2025	A07EA03	Prednison	
2025	A07EA04	Betamethason	Standarddosis: 1 DE R 
2025	A07EA05	Tixocortol	
2025	A07EA06	Budesonid	9 mg O; 1,5 mg SL; 16 mg O bei primärer Immunglobulin-A-Nephropathie; Standarddosis: 1 DE R
2025	A07EA07	Beclometason	
2025	A07EA51	Prednisolon, Kombinationen	Standarddosis: 1 DE R 
2025	A07EB  	Antiallergika, exkl. Corticosteroide	
2025	A07EB01	Cromoglicinsäure	0,8 g O
2025	A07EC  	Aminosalicylsäure und ähnliche Mittel	
2025	A07EC01	Sulfasalazin	2 g O,R; Standarddosis: 1 DE R 
2025	A07EC02	Mesalazin	1,5 g O,R; Standarddosis: 1 DE R 
2025	A07EC03	Olsalazin	1 g O
2025	A07EC04	Balsalazid	6,75 g O
2025	A07ED  	Andere entzündungshemmende Mittel	
2025	A07ED01	Aluminiumphosphat	
2025	A07EF  	Mikrobielle Antiphlogistika	
2025	A07EF01	Escherichia coli, Stamm Nissle 1917	
2025	A07F   	MIKROBIELLE ANTIDIARRHOIKA	
2025	A07FA  	Mikrobielle Antidiarrhoika	
2025	A07FA01	Milchsäurebildner	
2025	A07FA02	Saccharomyces boulardii	1 g O
2025	A07FA03	Escherichia coli	
2025	A07FA05	IP-Bacillussporen	
2025	A07FA20	Kombinationen	
2025	A07FA50	Mikrobielle Antidiarrhoika, Kombinationen	
2025	A07FA51	Milchsäurebildner, Kombinationen	
2025	A07FA52	Saccharomyces boulardii, Kombinationen	
2025	A07X   	ANDERE ANTIDIARRHOIKA	
2025	A07XA  	Andere Antidiarrhoika	
2025	A07XA01	Albumintannat	3 g O
2025	A07XA02	Ceratonia*	
2025	A07XA03	Calcium-haltige Verbindungen	
2025	A07XA04	Racecadotril	0,3 g O; 0,1 g O Kinder DDD 
2025	A07XA06	Crofelemer	
2025	A07XA50	Andere Antidiarrhoika, Kombinationen	
2025	A07XA51	Albumintannat, Kombinationen	
2025	A07XH  	Homöopathische und anthroposophische Antidiarrhoika	
2025	A07XH10	Verschiedene	
2025	A07XH20	Kombinationen	
2025	A07XP  	Pflanzliche  Antidiarrhoika	
2025	A07XP01	Ceratonia	
2025	A07XP02	Uzarawurzel	
2025	A07XP03	Eichenrinde	
2025	A07XP04	Karottenextrakt	
2025	A07XP05	Apfelfruchtextrakt	
2025	A07XP06	Tormentillwurzelstock	
2025	A07XP30	Kombinationen	
2025	A08    	ANTIADIPOSITA, EXKL. DIÄTETIKA	
2025	A08A   	ANTIADIPOSITA, EXKL. DIÄTETIKA	
2025	A08AA  	Zentral wirkende Antiadiposita	
2025	A08AA01	Phentermin	15 mg O
2025	A08AA02	Fenfluramin	0,12 g O
2025	A08AA03	Amfepramon	75 mg O
2025	A08AA04	Dexfenfluramin	30 mg O
2025	A08AA05	Mazindol	1 mg O
2025	A08AA06	Etilamfetamin	
2025	A08AA07	Cathin	
2025	A08AA08	Clobenzorex	
2025	A08AA09	Mefenorex	
2025	A08AA10	Sibutramin	10 mg O
2025	A08AA11	Lorcaserin	
2025	A08AA12	Setmelanotid	1,5 mg P 
2025	A08AA13	Phenylpropanolamin	
2025	A08AA16	Phendimetrazin	
2025	A08AA51	Phentermin und Topiramat	
2025	A08AA53	Amfepramon, Kombinationen	
2025	A08AA56	Ephedrin, Kombinationen	
2025	A08AA57	Cathin, Kombinationen	
2025	A08AA62	Bupropion und Naltrexon	4 DE O 
2025	A08AA63	Phenylpropanolamin, Kombinationen	
2025	A08AB  	Peripher wirkende Antiadiposita	
2025	A08AB01	Orlistat	0,36 g O
2025	A08AB11	Andere peripher wirkende Antiadiposita	
2025	A08AB20	Kombinationen	
2025	A08AH  	Homöopathische und anthroposophische Antiadiposita	
2025	A08AH01	Madar	
2025	A08AH02	Fucus vesiculosus	
2025	A08AH20	Kombinationen	
2025	A08AX  	Andere Antiadiposita	
2025	A08AX01	Rimonabant	20 mg O
2025	A08AX02	Liraglutid	3 mg P 
2025	A08AX03	Semaglutid	0,34 mg P 
2025	A09    	DIGESTIVA, INKL. ENZYME	
2025	A09A   	DIGESTIVA, INKL. ENZYME	
2025	A09AA  	Enzym-haltige Zubereitungen	
2025	A09AA01	Diastase	
2025	A09AA02	Multienzyme (Lipase, Protease etc.)	240 TSD FIP E O Lipase 
2025	A09AA03	Pepsin	
2025	A09AA04	Tilactase	
2025	A09AA07	Aspergillus oryzae	
2025	A09AA50	Enzyme, Kombinationen	
2025	A09AA57	Aspergillus oryzae, Kombinationen	
2025	A09AB  	Säure-haltige Zubereitungen	
2025	A09AB01	Glutaminsäurehydrochlorid	1,5 g O
2025	A09AB02	Betainhydrochlorid	1 g O
2025	A09AB03	Salzsäure	
2025	A09AB04	Zitronensäure	2 g O
2025	A09AB50	Andere Säuren, Kombinationen	
2025	A09AC  	Enzym- und Säure-haltige Zubereitungen, Kombinationen	
2025	A09AC01	Pepsin- und Säure-haltige Zubereitungen	
2025	A09AC02	Multienzyme und Säure-haltige Zubereitungen	
2025	A09AC50	Andere Enzyme und Säuren, Kombinationen	
2025	A09AH  	Homöopathische und anthroposophische Digestiva	
2025	A09AH20	Kombinationen	
2025	A09AP  	Pflanzliche Digestiva	
2025	A09AP01	Harongarinde und -blätter	
2025	A09AP02	Wermutkraut	
2025	A09AP03	Enzianwurzel	
2025	A09AX  	Andere Digestiva	
2025	A09AX50	Andere Digestiva, Kombinationen	
2025	A10    	ANTIDIABETIKA	
2025	A10A   	INSULINE UND ANALOGA	
2025	A10AB  	Insuline und Analoga zur Injektion, schnell wirkend	
2025	A10AB01	Insulin (human)	40 E P
2025	A10AB02	Insulin (Rind)	40 E P
2025	A10AB03	Insulin (Schwein)	40 E P
2025	A10AB04	Insulin lispro	40 E P
2025	A10AB05	Insulin aspart	40 E P
2025	A10AB06	Insulin glulisin	40 E P
2025	A10AB30	Kombinationen	40 E P
2025	A10AC  	Insuline und Analoga zur Injektion, intermediär wirkend	
2025	A10AC01	Insulin (human)	40 E P
2025	A10AC02	Insulin (Rind)	40 E P
2025	A10AC03	Insulin (Schwein)	40 E P
2025	A10AC04	Insulin lispro	40 E P
2025	A10AC30	Kombinationen	40 E P
2025	A10AD  	Insuline und Analoga zur Injektion, intermediär oder lang wirkend kombiniert mit schnell wirkend	
2025	A10AD01	Insulin (human)	40 E P
2025	A10AD02	Insulin (Rind)	40 E P
2025	A10AD03	Insulin (Schwein)	40 E P
2025	A10AD04	Insulin lispro	40 E P
2025	A10AD05	Insulin aspart	40 E P
2025	A10AD06	Insulin degludec und Insulin aspart	40 E P
2025	A10AD30	Kombinationen	40 E P
2025	A10AE  	Insuline und Analoga zur Injektion, lang wirkend	
2025	A10AE01	Insulin (human)	40 E P
2025	A10AE02	Insulin (Rind)	40 E P
2025	A10AE03	Insulin (Schwein)	40 E P
2025	A10AE04	Insulin glargin	40 E P
2025	A10AE05	Insulin detemir	40 E P
2025	A10AE06	Insulin degludec	40 E P
2025	A10AE07	Insulin icodec	40 E P 
2025	A10AE30	Kombinationen	40 E P
2025	A10AE54	Insulin glargin und Lixisenatid	40 E P bezogen auf Insulin glargin
2025	A10AE56	Insulin degludec und Liraglutid	40 E P bezogen auf Insulin degludec
2025	A10AE57	Insulin icodec und Semaglutid	
2025	A10AF  	Insuline und Analoga zur Inhalation	
2025	A10AF01	Insulin (human)	40 E P
2025	A10B   	BLUTZUCKERSENKENDE MITTEL, EXKL. INSULINE	
2025	A10BA  	Biguanide	
2025	A10BA01	Phenformin	0,1 g O
2025	A10BA02	Metformin	2 g O
2025	A10BA03	Buformin	0,2 g O
2025	A10BB  	Sulfonylharnstoffe	
2025	A10BB01	Glibenclamid	10 mg O; 7 mg O mikrokristall. Substanz; 6 mg O Kinder DDD bezogen auf die kontinuierliche Behandlung ohne Insulindosis
2025	A10BB02	Chlorpropamid	0,375 g O
2025	A10BB03	Tolbutamid	1,5 g O
2025	A10BB04	Glibornurid	38 mg O
2025	A10BB05	Tolazamid	0,5 g O
2025	A10BB06	Carbutamid	0,75 g O
2025	A10BB07	Glipizid	10 mg O
2025	A10BB08	Gliquidon	60 mg O
2025	A10BB09	Gliclazid	60 mg O
2025	A10BB10	Metahexamid	
2025	A10BB11	Glisoxepid	
2025	A10BB12	Glimepirid	2 mg O
2025	A10BB31	Acetohexamid	0,5 g O
2025	A10BC  	Sulfonamide (heterozyklisch)	
2025	A10BC01	Glymidin	1 g O
2025	A10BD  	Kombinationen oraler blutzuckersenkender Mittel	
2025	A10BD01	Phenformin und Sulfonylharnstoffe	
2025	A10BD02	Metformin und Sulfonylharnstoffe	
2025	A10BD03	Metformin und Rosiglitazon	Standarddosis: 2 DE O 
2025	A10BD04	Glimepirid und Rosiglitazon	Standarddosis: 1 DE O 
2025	A10BD05	Metformin und Pioglitazon	Standarddosis: 2 DE O 
2025	A10BD06	Glimepirid und Pioglitazon	Standarddosis: 1 DE O 
2025	A10BD07	Metformin und Sitagliptin	Standarddosis: 2 DE O 
2025	A10BD08	Metformin und Vildagliptin	Standarddosis: 2 DE O 
2025	A10BD09	Pioglitazon und Alogliptin	
2025	A10BD10	Metformin und Saxagliptin	Standarddosis: 2 DE O 
2025	A10BD11	Metformin und Linagliptin	
2025	A10BD12	Pioglitazon und Sitagliptin	
2025	A10BD13	Metformin und Alogliptin	
2025	A10BD14	Metformin und Repaglinid	
2025	A10BD15	Metformin und Dapagliflozin	Standarddosis: 2 DE O 
2025	A10BD16	Metformin und Canagliflozin	Standarddosis: 2 DE O 
2025	A10BD17	Metformin und Acarbose	
2025	A10BD18	Metformin und Gemigliptin	
2025	A10BD19	Linagliptin und Empagliflozin	Standarddosis: 1 DE O 
2025	A10BD20	Metformin und Empagliflozin	Standarddosis: 2 DE O 
2025	A10BD21	Saxagliptin und Dapagliflozin	
2025	A10BD22	Metformin und Evogliptin	
2025	A10BD23	Metformin und Ertugliflozin	
2025	A10BD24	Sitagliptin und Ertugliflozin	Standarddosis: 1 DE O 
2025	A10BD25	Metformin, Saxagliptin und Dapagliflozin	
2025	A10BD26	Metformin und Lobeglitazon	
2025	A10BD27	Metformin, Linagliptin und Empagliflozin	
2025	A10BD28	Metformin und Teneligliptin	
2025	A10BD29	Sitagliptin und Dapagliflozin	
2025	A10BD30	Gemigliptin und Dapagliflozin	
2025	A10BD31	Metformin, Sitagliptin und Dapagliflozin	
2025	A10BD32	Glimepirid und Dapagliflozin	
2025	A10BD33	Pioglitazon und Dapagliflozin	
2025	A10BD40	Metformin und Glibenclamid	Standarddosis: 2 DE O 
2025	A10BF  	Alpha-Glukosidasehemmer	
2025	A10BF01	Acarbose	0,3 g O
2025	A10BF02	Miglitol	0,3 g O
2025	A10BF03	Voglibose	0,6 mg O
2025	A10BG  	Thiazolidindione (Glitazone)	
2025	A10BG01	Troglitazon	0,4 g O
2025	A10BG02	Rosiglitazon	6 mg O
2025	A10BG03	Pioglitazon	30 mg O
2025	A10BG04	Lobeglitazon	0,5 mg O
2025	A10BH  	Dipeptidyl-Peptidase-4-(DPP-4)-Inhibitoren	
2025	A10BH01	Sitagliptin	0,1 g O
2025	A10BH02	Vildagliptin	0,1 g O
2025	A10BH03	Saxagliptin	5 mg O
2025	A10BH04	Alogliptin	25 mg O
2025	A10BH05	Linagliptin	5 mg O
2025	A10BH06	Gemigliptin	50 mg O
2025	A10BH07	Evogliptin	5 mg O
2025	A10BH08	Teneligliptin	20 mg O
2025	A10BH51	Sitagliptin und Simvastatin	
2025	A10BH52	Gemigliptin und Rosuvastatin	
2025	A10BJ  	Glucagon-like-Peptid-1-(GLP-1)-Rezeptoragonisten	
2025	A10BJ01	Exenatid	15 mcg P; 0,286 mg P Depotinjektion
2025	A10BJ02	Liraglutid	1,5 mg P
2025	A10BJ03	Lixisenatid	20 mcg P
2025	A10BJ04	Albiglutid	5,7 mg P
2025	A10BJ05	Dulaglutid	0,16 mg P
2025	A10BJ06	Semaglutid	10,5 mg O; 0,11 mg P
2025	A10BJ07	Beinaglutid	
2025	A10BK  	Natrium-Glucose-Cotransporter-2-(SGLT2)-Inhibitoren	
2025	A10BK01	Dapagliflozin	10 mg O
2025	A10BK02	Canagliflozin	0,2 g O
2025	A10BK03	Empagliflozin	17,5 mg O
2025	A10BK04	Ertugliflozin	10 mg O
2025	A10BK05	Ipragliflozin	
2025	A10BK06	Sotagliflozin	
2025	A10BK07	Luseogliflozin	
2025	A10BK08	Bexagliflozin	
2025	A10BK09	Enavogliflozin	
2025	A10BX  	Andere blutzuckersenkende Mittel, exkl. Insuline	
2025	A10BX01	Guar-Mehl*	
2025	A10BX02	Repaglinid	4 mg O
2025	A10BX03	Nateglinid	0,36 g O
2025	A10BX05	Pramlintid	
2025	A10BX06	Benfluorex	0,45 g O
2025	A10BX08	Mitiglinid	30 mg O
2025	A10BX15	Imeglimin	
2025	A10BX16	Tirzepatid	1,4 mg P
2025	A10BX17	Carfloglitazar	
2025	A10BX18	Dorzagliatin	
2025	A10X   	ANDERE ANTIDIABETIKA	
2025	A10XA  	Aldosereduktasehemmer	
2025	A10XA01	Tolrestat	
2025	A10XH  	Homöopathische und anthroposophische Antidiabetika	
2025	A10XH20	Kombinationen	
2025	A10XP  	Pflanzliche Antidiabetika	
2025	A10XP01	Guar-Mehl	
2025	A10XP02	Copalchirindenextrakt	
2025	A10XP30	Kombinationen	
2025	A10XX  	Andere Antidiabetika	
2025	A10XX01	Teplizumab	
2025	A10XX02	Donislecel	
2025	A11    	VITAMINE	
2025	A11A   	MULTIVITAMINE, KOMBINATIONEN	
2025	A11AA  	Multivitamine mit Mineralstoffen	
2025	A11AA01	Multivitamine und Eisen	
2025	A11AA02	Multivitamine und Calcium	Standarddosis: 1 Tablette oder 30 ml Mixtur O 
2025	A11AA03	Multivitamine und andere Mineralstoffe, inkl. Kombinationen	Standarddosis: 1 Tablette oder 30 ml Mixtur O 
2025	A11AA04	Multivitamine und Spurenelemente	
2025	A11AB  	Multivitamine, andere Kombinationen	
2025	A11AB50	Multivitamine, andere Kombinationen	Standarddosis: 1 Tablette oder 30 ml Mixtur O 
2025	A11B   	MULTIVITAMINE, REIN	
2025	A11BA  	Multivitamine, rein	
2025	A11BA01	Multivitamine, rein	Standarddosis: 1 Tablette oder 30 ml Mixtur O 
2025	A11C   	VITAMIN A UND D, INKL. DEREN KOMBINATIONEN	
2025	A11CA  	Vitamin A, rein	
2025	A11CA01	Retinol (Vitamin A)	50 TSD E O,P
2025	A11CA02	Betacaroten	
2025	A11CB  	Vitamin A und D in Kombination	
2025	A11CB02	Retinol und Colecalciferol	
2025	A11CC  	Vitamin D und Analoga	
2025	A11CC01	Ergocalciferol	
2025	A11CC02	Dihydrotachysterol	1 mg O
2025	A11CC03	Alfacalcidol	1 mcg O,P
2025	A11CC04	Calcitriol	1 mcg O,P
2025	A11CC05	Colecalciferol	20 mcg O; Standarddosis: 1 DE O, P zur Stoßtherapie; 500 E O Kinder DDD prophylaktische Dosis
2025	A11CC06	Calcifediol	
2025	A11CC08	Trans-Calcifediol	
2025	A11CC20	Kombinationen	
2025	A11CC55	Colecalciferol, Kombinationen	
2025	A11CC80	Colecalciferol, Kombinationen mit Natriumfluorid	500 E O Kinder DDD bezogen auf Colecalciferol, prophylaktische Dosis 
2025	A11D   	VITAMIN B1, REIN UND IN KOMBINATION MIT VITAMIN B6 UND VITAMIN B12	
2025	A11DA  	Vitamin B1, rein	
2025	A11DA01	Thiamin (Vitamin B1)	50 mg O,P
2025	A11DA02	Sulbutiamin	
2025	A11DA03	Benfotiamin	
2025	A11DA04	Fursultiamin	
2025	A11DA06	Thiaminpyrophosphat	
2025	A11DA07	Acethiamin	
2025	A11DB  	Vitamin B1 in Kombination mit Vitamin B6 und/oder Vitamin B12	
2025	A11DB01	Thiamin (Vitamin B1) und Pyridoxin (Vitamin B6)	
2025	A11DB03	Vitamin B1, Vitamin B6 und Vitamin B12	
2025	A11DB04	Thiamin, Pyridoxin und Nicotinamid	
2025	A11E   	VITAMIN-B-KOMPLEX, INKL. KOMBINATIONEN	
2025	A11EA  	Vitamin-B-Komplex, rein	
2025	A11EA01	Vitamin-B-Komplex, rein	
2025	A11EB  	Vitamin-B-Komplex mit Vitamin C	
2025	A11EB01	Vitamin-B-Komplex mit Vitamin C	Standarddosis: 1 Tablette oder 30 ml Mixtur O 
2025	A11EC  	Vitamin-B-Komplex mit Mineralstoffen	
2025	A11ED  	Vitamin-B-Komplex mit anabolen Steroiden	
2025	A11EX  	Vitamin-B-Komplex, andere Kombinationen	
2025	A11EX50	Vitamin-B-Komplex, andere Kombinationen	
2025	A11G   	ASCORBINSÄURE (VITAMIN C), INKL. KOMBINATIONEN	
2025	A11GA  	Ascorbinsäure (Vitamin C), rein	
2025	A11GA01	Ascorbinsäure (Vitamin C)	0,2 g O,P
2025	A11GB  	Ascorbinsäure (Vitamin C), Kombinationen	
2025	A11GB01	Ascorbinsäure (Vitamin C) und Calcium	
2025	A11GB50	Ascorbinsäure (Vitamin C), andere Kombinationen	
2025	A11H   	ANDERE VITAMINPRÄPARATE, REIN	
2025	A11HA  	Andere Vitaminpräparate, rein	
2025	A11HA01	Nicotinamid	0,15 g O
2025	A11HA02	Pyridoxin (Vitamin B6)	0,16 g O,P
2025	A11HA03	Tocopherol (Vitamin E)	0,2 g O,P
2025	A11HA04	Riboflavin (Vitamin B2)	
2025	A11HA05	Biotin	5 mg O 
2025	A11HA06	Pyridoxalphosphat	
2025	A11HA07	Inositol	
2025	A11HA08	Tocofersolan	0,2 g O bezogen auf Tocopherol; 0,425 g O Kinder DDD RRR-alpha-Tocopherol in Form v. Tocofersolan
2025	A11HA30	Dexpanthenol	
2025	A11HA31	Calciumpantothenat	
2025	A11HA32	Pantethin	
2025	A11J   	ANDERE VITAMINPRÄPARATE, KOMBINATIONEN	
2025	A11JA  	Kombinationen von Vitaminen	
2025	A11JA01	Retinol, Kombinationen	Standarddosis: 1 Tablette oder 30 ml Mixtur O 
2025	A11JA03	Tocopherol (Vitamin E), Kombinationen	Standarddosis: 1 Tablette oder 30 ml Mixtur O 
2025	A11JA20	Kombinationen	Standarddosis: 1 Tablette oder 30 ml Mixtur O 
2025	A11JB  	Vitamine mit Mineralstoffen	
2025	A11JB01	Vitamin E, Kombinationen mit Mineralstoffen	Standarddosis: 1 Tablette oder 30 ml Mixtur O 
2025	A11JC  	Vitamine, andere Kombinationen	
2025	A11JC50	Vitamine, andere Kombinationen	Standarddosis: 1 Tablette oder 30 ml Mixtur O 
2025	A12    	MINERALSTOFFE	
2025	A12A   	CALCIUM	
2025	A12AA  	Calcium	
2025	A12AA01	Calciumphosphat	2 g O
2025	A12AA02	Calciumglubionat	
2025	A12AA03	Calciumgluconat	3 g O
2025	A12AA04	Calciumcarbonat	3 g O
2025	A12AA05	Calciumlactat	2 g O
2025	A12AA06	Calciumlactogluconat	3 g O entspricht 0,5 g Ca2+
2025	A12AA07	Calciumchlorid	
2025	A12AA08	Calciumglycerylphosphat	
2025	A12AA09	Calciumcitratlysin-Komplex	0,5 g O
2025	A12AA10	Calciumglucoheptonat	3 g O
2025	A12AA11	Calciumpangamat	
2025	A12AA13	Calciumcitrat	
2025	A12AA20	Calcium (verschiedene Salze in Kombination)	0,5 g O Ca2+
2025	A12AA30	Calciumlaevulat	
2025	A12AA31	Calciumthiosulfat	
2025	A12AA32	Calciumdiaspartat	
2025	A12AA33	Calciumorotat	
2025	A12AH  	Homöopathische und anthroposophische Calcium-haltige Zubereitungen	
2025	A12AH20	Kombinationen	
2025	A12AX  	Calcium, Kombinationen mit Vitamin D und/oder anderen Mitteln	
2025	A12AX01	Calciumcarbonat und Colecalciferol	
2025	A12AX02	Calciumsalze und Ergocalciferol	
2025	A12AX41	Andere Calciumsalze und Colecalciferol	
2025	A12AX50	Andere Calciumsalze, Kombinationen mit anderen Mitteln	
2025	A12AX51	Calciumcarbonat und Colecalciferol, Kombinationen mit anderen Mitteln	
2025	A12B   	KALIUM	
2025	A12BA  	Kalium	
2025	A12BA01	Kaliumchlorid	3 g O
2025	A12BA02	Kaliumcitrat	4 g O
2025	A12BA03	Kaliumhydrogentartrat	7,5 g O
2025	A12BA04	Kaliumhydrogencarbonat	4 g O
2025	A12BA05	Kaliumgluconat	
2025	A12BA06	Kaliumadipat	
2025	A12BA10	Kaliumsulfid	
2025	A12BA30	Kalium (verschiedene Salze in Kombination)	
2025	A12BA51	Kalium, Kombinationen	
2025	A12BA52	Kaliumcitrat, Kombinationen	
2025	A12BA54	Kaliumhydrogencarbonat, Kombinationen	
2025	A12C   	ANDERE MINERALSTOFFE	
2025	A12CA  	Natrium	
2025	A12CA01	Natriumchlorid	1 g O
